date,o,h,l,c,v
2020-09-29 14:35:00,1.2865950000000002,1.286885,1.284335,1.284915,5331
2020-09-29 14:40:00,1.285545,1.286185,1.28484,1.28603,3104
2020-09-29 14:45:00,1.28603,1.286035,1.2848549999999999,1.285665,3913
2020-09-29 14:50:00,1.28599,1.28632,1.28529,1.285365,2477
2020-09-29 14:55:00,1.285415,1.28546,1.283835,1.284075,4832
2020-09-29 15:00:00,1.2843650000000002,1.28465,1.28359,1.284445,4086
2020-09-29 15:05:00,1.2846,1.28477,1.284185,1.28437,2317
2020-09-29 15:10:00,1.28441,1.28445,1.28329,1.28355,2281
2020-09-29 15:15:00,1.2842850000000001,1.28501,1.283535,1.28481,2366
2020-09-29 15:20:00,1.285455,1.286095,1.28479,1.285865,1996
2020-09-29 15:25:00,1.286055,1.2862399999999998,1.28552,1.28598,1722
2020-09-29 15:30:00,1.28601,1.286045,1.284205,1.285185,2803
2020-09-29 15:35:00,1.28559,1.286,1.28518,1.28572,1456
2020-09-29 15:40:00,1.28582,1.28592,1.28406,1.2842,3957
2020-09-29 15:45:00,1.2846449999999998,1.2851,1.284035,1.284835,2703
2020-09-29 15:50:00,1.2850899999999998,1.285355,1.28455,1.2845900000000001,1754
2020-09-29 15:55:00,1.284805,1.28503,1.28457,1.28457,1730
2020-09-29 16:00:00,1.2847149999999998,1.28487,1.2840449999999999,1.2840449999999999,1835
2020-09-29 16:05:00,1.284055,1.284055,1.28226,1.2838949999999998,2872
2020-09-29 16:10:00,1.2840799999999999,1.2842850000000001,1.283305,1.2839399999999999,1949
2020-09-29 16:15:00,1.28409,1.284255,1.283715,1.2840150000000001,1673
2020-09-29 16:20:00,1.284175,1.28434,1.28357,1.284165,1293
2020-09-29 16:25:00,1.2845499999999999,1.28494,1.284075,1.28488,1332
2020-09-29 16:30:00,1.28495,1.285025,1.28462,1.28473,1318
2020-09-29 16:35:00,1.28493,1.28514,1.2847,1.28505,1129
2020-09-29 16:40:00,1.28515,1.285245,1.284745,1.28511,1215
2020-09-29 16:45:00,1.28548,1.285855,1.2850350000000001,1.28567,1361
2020-09-29 16:50:00,1.2857349999999999,1.28579,1.285285,1.28556,1050
2020-09-29 16:55:00,1.28563,1.285695,1.285315,1.28538,1363
2020-09-29 17:00:00,1.28545,1.28551,1.284845,1.285105,1145
2020-09-29 17:05:00,1.2851499999999998,1.285205,1.284595,1.28461,1278
2020-09-29 17:10:00,1.28474,1.28487,1.2840850000000001,1.284155,985
2020-09-29 17:15:00,1.284425,1.284695,1.2840099999999999,1.284665,1081
2020-09-29 17:20:00,1.284815,1.28499,1.284605,1.2848600000000001,1210
2020-09-29 17:25:00,1.28492,1.28499,1.28474,1.2849650000000001,1100
2020-09-29 17:30:00,1.28505,1.285135,1.2848950000000001,1.2849249999999999,933
2020-09-29 17:35:00,1.2851400000000002,1.285355,1.2848600000000001,1.28517,1200
2020-09-29 17:40:00,1.285335,1.2855,1.285125,1.285405,1246
2020-09-29 17:45:00,1.285535,1.28567,1.285295,1.28537,851
2020-09-29 17:50:00,1.285705,1.28606,1.285355,1.285885,1527
2020-09-29 17:55:00,1.28603,1.2861850000000001,1.2855,1.285575,1397
2020-09-29 18:00:00,1.2856999999999998,1.28583,1.285415,1.28551,1338
2020-09-29 18:05:00,1.28558,1.28566,1.2852649999999999,1.285565,950
2020-09-29 18:10:00,1.2856049999999999,1.28565,1.28524,1.2854,896
2020-09-29 18:15:00,1.285685,1.28597,1.285335,1.28585,1452
2020-09-29 18:20:00,1.28587,1.28589,1.285485,1.285515,1146
2020-09-29 18:25:00,1.285715,1.285905,1.28548,1.28582,848
2020-09-29 18:30:00,1.28586,1.2859,1.28558,1.28559,933
2020-09-29 18:35:00,1.2857750000000001,1.28597,1.285495,1.2858999999999998,682
2020-09-29 18:40:00,1.2859099999999999,1.28592,1.2856049999999999,1.2858100000000001,693
2020-09-29 18:45:00,1.28595,1.28609,1.2857699999999999,1.286015,732
2020-09-29 18:50:00,1.28605,1.28609,1.28576,1.285795,813
2020-09-29 18:55:00,1.28602,1.28625,1.285795,1.286195,989
2020-09-29 19:00:00,1.286295,1.28639,1.285785,1.2863250000000002,1120
2020-09-29 19:05:00,1.286405,1.286475,1.286245,1.286395,554
2020-09-29 19:10:00,1.2864149999999999,1.2864499999999999,1.286165,1.286175,428
2020-09-29 19:15:00,1.28628,1.286395,1.285945,1.28637,508
2020-09-29 19:20:00,1.2866499999999998,1.286935,1.28637,1.28685,1097
2020-09-29 19:25:00,1.28687,1.28689,1.28648,1.286595,808
2020-09-29 19:30:00,1.286605,1.286605,1.286325,1.28634,568
2020-09-29 19:35:00,1.286365,1.28639,1.285835,1.28598,769
2020-09-29 19:40:00,1.2860200000000002,1.2860800000000001,1.285815,1.285995,443
2020-09-29 19:45:00,1.2862049999999998,1.2864200000000001,1.285995,1.28627,528
2020-09-29 19:50:00,1.28648,1.28671,1.2862550000000001,1.286595,671
2020-09-29 19:55:00,1.2866,1.2866149999999998,1.285205,1.28542,1705
2020-09-29 20:00:00,1.28565,1.2858800000000001,1.285035,1.285795,1636
2020-09-29 20:05:00,1.285835,1.28588,1.28574,1.28585,251
2020-09-29 20:10:00,1.28599,1.286165,1.285795,1.286025,849
2020-09-29 20:15:00,1.286025,1.286025,1.28563,1.2858200000000002,566
2020-09-29 20:20:00,1.2858200000000002,1.2858200000000002,1.28555,1.285735,285
2020-09-29 20:25:00,1.285735,1.28574,1.285495,1.28553,201
2020-09-29 20:30:00,1.2856299999999998,1.285745,1.285515,1.28567,361
2020-09-29 20:35:00,1.285695,1.285725,1.28566,1.285705,127
2020-09-29 20:40:00,1.285825,1.285935,1.285635,1.2856450000000001,260
2020-09-29 20:45:00,1.2857750000000001,1.285915,1.28564,1.28572,414
2020-09-29 20:50:00,1.2857249999999998,1.28574,1.285475,1.2855349999999999,307
2020-09-29 20:55:00,1.286475,1.286655,1.285365,1.286245,734
2020-09-29 21:00:00,1.2864,1.2864849999999999,1.2861850000000001,1.286225,5
2020-09-29 21:05:00,1.286225,1.286265,1.285925,1.28599,12
2020-09-29 21:10:00,1.286155,1.286155,1.2859099999999999,1.2861150000000001,24
2020-09-29 21:15:00,1.28621,1.28629,1.28602,1.28627,42
2020-09-29 21:20:00,1.28627,1.286375,1.28627,1.2863449999999998,5
2020-09-29 21:25:00,1.2863449999999998,1.286365,1.2862749999999998,1.28633,10
